YEAR,EFFECTIVE_DATE,STYP,LEVL,RESD,EKU_ONLINE,HOURS,FTE
2324,21NOV2023:00:00:00,C,UG,R,Y,25579,2014.63000
2324,21NOV2023:00:00:00,J,UG,R,N,7240,602.33000
2324,21NOV2023:00:00:00,N,UG,R,N,37148,2477.29000
2324,21NOV2023:00:00:00,P,GR,O,N,444,41.33000
2324,21NOV2023:00:00:00,P,GR,O,Y,1175,127.44000
2324,21NOV2023:00:00:00,P,GR,R,Y,2581,274.44000
2324,21NOV2023:00:00:00,R,GR,R,N,385,42.44000
2324,21NOV2023:00:00:00,R,UG,O,N,113,8.17000
2324,21NOV2023:00:00:00,R,UG,R,N,1973,147.92000
2324,21NOV2023:00:00:00,R,UG,R,Y,2288,180.83000
2324,21NOV2023:00:00:00,T,UG,R,N,6866,484.29000
2324,21NOV2023:00:00:00,T,UG,R,Y,5817,462.67000
2324,21NOV2023:00:00:00,U,GR,R,N,86,9.56000
2324,22NOV2023:00:00:00,C,GR,O,Y,4212,462.56000
2324,22NOV2023:00:00:00,C,GR,R,N,7937,809.83000
2324,22NOV2023:00:00:00,C,GR,R,Y,7253,786.72000
2324,22NOV2023:00:00:00,C,UG,O,N,19147,1287.50000
2324,22NOV2023:00:00:00,C,UG,O,Y,8143,642.54000
2324,22NOV2023:00:00:00,C,UG,R,N,155749,10685.13000
2324,22NOV2023:00:00:00,C,UG,R,Y,25654,2020.54000
2324,22NOV2023:00:00:00,J,UG,R,N,7246,602.83000
2324,22NOV2023:00:00:00,N,UG,R,N,37145,2477.04000
2324,22NOV2023:00:00:00,P,GR,O,Y,1181,128.11000
2324,22NOV2023:00:00:00,P,GR,R,Y,2589,275.33000
2324,22NOV2023:00:00:00,R,UG,O,Y,434,34.75000
2324,22NOV2023:00:00:00,T,UG,O,Y,2119,170.33000
2324,22NOV2023:00:00:00,T,UG,R,Y,5833,464.00000
2324,22NOV2023:00:00:00,U,UG,O,N,7,0.58000
2324,23NOV2023:00:00:00,C,GR,R,Y,7275,789.17000
2324,23NOV2023:00:00:00,C,UG,O,N,19142,1287.33000
2324,23NOV2023:00:00:00,C,UG,O,Y,8144,642.54000
2324,23NOV2023:00:00:00,C,UG,R,N,155791,10687.42000
2324,23NOV2023:00:00:00,C,UG,R,Y,25684,2023.04000
2324,23NOV2023:00:00:00,P,GR,O,Y,1187,128.78000
2324,23NOV2023:00:00:00,R,UG,R,N,1976,148.17000
2324,23NOV2023:00:00:00,T,UG,R,N,6875,485.04000
2324,23NOV2023:00:00:00,T,UG,R,Y,5857,465.75000
2324,24NOV2023:00:00:00,C,GR,O,N,1373,138.33000
2324,24NOV2023:00:00:00,C,GR,O,Y,4237,465.33000
2324,24NOV2023:00:00:00,C,GR,R,N,7943,810.50000
2324,24NOV2023:00:00:00,C,GR,R,Y,7291,790.94000
2324,24NOV2023:00:00:00,C,UG,O,N,19151,1287.83000
2324,24NOV2023:00:00:00,C,UG,O,Y,8156,643.54000
2324,24NOV2023:00:00:00,C,UG,R,N,155870,10693.50000
2324,24NOV2023:00:00:00,C,UG,R,Y,25702,2024.29000
2324,24NOV2023:00:00:00,N,UG,R,N,37144,2476.96000
2324,24NOV2023:00:00:00,N,UG,R,Y,2403,183.38000
2324,24NOV2023:00:00:00,P,GR,R,N,2635,253.72000
2324,25NOV2023:00:00:00,C,GR,R,Y,7310,793.06000
2324,25NOV2023:00:00:00,C,UG,O,N,19157,1287.83000
2324,25NOV2023:00:00:00,C,UG,O,Y,8193,646.38000
2324,25NOV2023:00:00:00,C,UG,R,N,155965,10699.67000
2324,25NOV2023:00:00:00,C,UG,R,Y,25725,2026.04000
2324,25NOV2023:00:00:00,J,UG,R,N,7249,603.08000
2324,25NOV2023:00:00:00,T,UG,R,Y,5884,467.50000
2324,26NOV2023:00:00:00,C,GR,O,Y,4263,468.22000
2324,26NOV2023:00:00:00,C,GR,R,N,7964,812.83000
2324,26NOV2023:00:00:00,C,GR,R,Y,7379,800.72000
2324,26NOV2023:00:00:00,C,UG,O,N,19188,1290.17000
2324,26NOV2023:00:00:00,C,UG,O,Y,8216,648.13000
2324,26NOV2023:00:00:00,C,UG,R,N,156156,10713.33000
2324,26NOV2023:00:00:00,C,UG,R,Y,25790,2031.13000
2324,26NOV2023:00:00:00,P,GR,O,Y,1196,129.78000
2324,26NOV2023:00:00:00,T,UG,O,Y,2100,168.83000
2324,27NOV2023:00:00:00,C,GR,O,N,1379,139.00000
2324,27NOV2023:00:00:00,C,GR,O,Y,4298,472.11000
2324,27NOV2023:00:00:00,C,GR,R,N,7991,815.50000
2324,27NOV2023:00:00:00,C,GR,R,Y,7446,808.17000
2324,27NOV2023:00:00:00,C,UG,O,N,19228,1293.00000
2324,27NOV2023:00:00:00,C,UG,O,Y,8298,654.46000
2324,27NOV2023:00:00:00,C,UG,R,N,156689,10748.13000
2324,27NOV2023:00:00:00,C,UG,R,Y,26169,2060.54000
2324,27NOV2023:00:00:00,J,UG,R,N,7312,608.33000
2324,27NOV2023:00:00:00,N,UG,R,N,37159,2477.88000
2324,27NOV2023:00:00:00,N,UG,R,Y,2402,183.38000
2324,27NOV2023:00:00:00,P,GR,O,N,456,42.67000
2324,27NOV2023:00:00:00,P,GR,O,Y,1202,130.44000
2324,27NOV2023:00:00:00,P,GR,R,Y,2621,278.89000
2324,27NOV2023:00:00:00,R,GR,R,N,388,42.78000
2324,27NOV2023:00:00:00,R,UG,R,N,1979,148.42000
2324,27NOV2023:00:00:00,T,UG,O,N,1445,97.42000
2324,27NOV2023:00:00:00,T,UG,R,N,6882,485.88000
2324,27NOV2023:00:00:00,T,UG,R,Y,5907,469.25000
2324,27NOV2023:00:00:00,U,UG,R,N,165,13.75000
2324,28NOV2023:00:00:00,C,GR,O,N,1388,139.67000
2324,28NOV2023:00:00:00,C,GR,O,Y,4310,473.44000
2324,28NOV2023:00:00:00,C,GR,R,N,8056,822.39000
2324,28NOV2023:00:00:00,C,GR,R,Y,7534,817.28000
2324,28NOV2023:00:00:00,C,UG,O,N,19348,1301.17000
2324,28NOV2023:00:00:00,C,UG,O,Y,8420,664.54000
2324,28NOV2023:00:00:00,C,UG,R,N,157267,10790.17000
2324,28NOV2023:00:00:00,C,UG,R,Y,26481,2085.13000
2324,28NOV2023:00:00:00,H,UG,R,N,106,7.08000
2324,28NOV2023:00:00:00,J,UG,R,N,7321,609.08000
2324,28NOV2023:00:00:00,N,UG,O,N,3114,206.71000
2324,28NOV2023:00:00:00,N,UG,R,N,37267,2485.96000
2324,28NOV2023:00:00:00,N,UG,R,Y,2417,184.63000
2324,28NOV2023:00:00:00,P,GR,O,N,465,43.33000
2324,28NOV2023:00:00:00,P,GR,O,Y,1208,131.11000
2324,28NOV2023:00:00:00,P,GR,R,N,2659,256.39000
2324,28NOV2023:00:00:00,P,GR,R,Y,2633,280.00000
2324,28NOV2023:00:00:00,R,GR,R,Y,402,43.00000
2324,28NOV2023:00:00:00,R,UG,R,N,1982,148.67000
2324,28NOV2023:00:00:00,R,UG,R,Y,2300,181.83000
2324,28NOV2023:00:00:00,T,UG,O,Y,2106,169.33000
2324,28NOV2023:00:00:00,T,UG,R,N,6893,486.71000
2324,28NOV2023:00:00:00,T,UG,R,Y,5961,473.75000
2324,28NOV2023:00:00:00,U,GR,O,N,6,0.67000
2324,29NOV2023:00:00:00,C,GR,O,N,1400,140.67000
2324,29NOV2023:00:00:00,C,GR,O,Y,4363,479.00000
2324,29NOV2023:00:00:00,C,GR,R,N,8085,825.50000
2324,29NOV2023:00:00:00,C,GR,R,Y,7654,830.61000
2324,29NOV2023:00:00:00,C,UG,O,N,19371,1303.25000
2324,29NOV2023:00:00:00,C,UG,O,Y,8462,667.79000
2324,29NOV2023:00:00:00,C,UG,R,N,157810,10830.00000
2324,29NOV2023:00:00:00,C,UG,R,Y,26867,2115.88000
2324,29NOV2023:00:00:00,J,UG,R,N,7350,611.50000
2324,29NOV2023:00:00:00,N,UG,R,N,37290,2487.46000
2324,29NOV2023:00:00:00,N,UG,R,Y,2426,185.38000
2324,29NOV2023:00:00:00,P,GR,O,Y,1211,131.44000
2324,29NOV2023:00:00:00,P,GR,R,N,2683,259.06000
2324,29NOV2023:00:00:00,P,GR,R,Y,2645,281.00000
2324,29NOV2023:00:00:00,R,UG,O,Y,446,35.75000
2324,29NOV2023:00:00:00,R,UG,R,N,1992,149.50000
2324,29NOV2023:00:00:00,R,UG,R,Y,2315,182.83000
2324,29NOV2023:00:00:00,T,UG,O,Y,2123,170.58000
2324,29NOV2023:00:00:00,T,UG,R,N,6963,491.88000
2324,29NOV2023:00:00:00,T,UG,R,Y,6019,478.58000
2324,29NOV2023:00:00:00,U,UG,R,N,168,14.00000
2324,29NOV2023:00:00:00,X,UG,R,Y,22,1.83000
2324,30NOV2023:00:00:00,C,GR,O,N,1403,141.00000
2324,30NOV2023:00:00:00,C,GR,O,Y,4407,483.89000
2324,30NOV2023:00:00:00,C,GR,R,N,8106,827.50000
2324,30NOV2023:00:00:00,C,GR,R,Y,7744,840.61000
2324,30NOV2023:00:00:00,C,UG,O,N,19381,1304.46000
2324,30NOV2023:00:00:00,C,UG,O,Y,8570,676.54000
2324,30NOV2023:00:00:00,C,UG,R,N,158572,10880.17000
2324,30NOV2023:00:00:00,C,UG,R,Y,27081,2132.29000
2324,30NOV2023:00:00:00,J,UG,R,N,7472,621.42000
2324,30NOV2023:00:00:00,N,UG,O,N,3111,206.46000
2324,30NOV2023:00:00:00,N,UG,R,N,37334,2490.29000
2324,30NOV2023:00:00:00,N,UG,R,Y,2462,187.88000
2324,30NOV2023:00:00:00,P,GR,O,N,468,43.33000
2324,30NOV2023:00:00:00,P,GR,O,Y,1217,132.11000
2324,30NOV2023:00:00:00,P,GR,R,N,2680,258.72000
2324,30NOV2023:00:00:00,P,GR,R,Y,2642,280.67000
2324,30NOV2023:00:00:00,R,UG,R,N,1998,150.00000
2324,30NOV2023:00:00:00,R,UG,R,Y,2333,184.33000
2324,30NOV2023:00:00:00,T,UG,O,N,1467,98.92000
2324,30NOV2023:00:00:00,T,UG,O,Y,2120,170.33000
2324,30NOV2023:00:00:00,T,UG,R,N,6986,493.46000
2324,30NOV2023:00:00:00,T,UG,R,Y,6046,480.67000
2324,30NOV2023:00:00:00,U,UG,R,Y,135,11.25000
2324,01DEC2023:00:00:00,C,GR,O,Y,4414,484.67000
2324,01DEC2023:00:00:00,C,GR,R,N,8135,830.39000
2324,01DEC2023:00:00:00,C,GR,R,Y,7849,851.94000
2324,01DEC2023:00:00:00,C,UG,O,N,19408,1306.13000
2324,01DEC2023:00:00:00,C,UG,O,Y,8682,684.96000
2324,01DEC2023:00:00:00,C,UG,R,N,159052,10914.58000
2324,01DEC2023:00:00:00,C,UG,R,Y,27354,2153.29000
2324,01DEC2023:00:00:00,J,UG,R,N,7675,638.25000
2324,01DEC2023:00:00:00,N,UG,O,Y,340,27.00000
2324,01DEC2023:00:00:00,N,UG,R,N,37344,2490.79000
2324,01DEC2023:00:00:00,N,UG,R,Y,2470,188.38000
2324,01DEC2023:00:00:00,P,GR,O,N,477,44.33000
2324,01DEC2023:00:00:00,P,GR,O,Y,1220,132.44000
2324,01DEC2023:00:00:00,P,GR,R,N,2710,262.06000
2324,01DEC2023:00:00:00,P,GR,R,Y,2664,283.11000
2324,01DEC2023:00:00:00,R,GR,O,Y,68,7.56000
2324,01DEC2023:00:00:00,R,GR,R,N,400,44.11000
2324,01DEC2023:00:00:00,R,GR,R,Y,408,43.67000
2324,01DEC2023:00:00:00,R,UG,R,N,2011,151.00000
2324,01DEC2023:00:00:00,R,UG,R,Y,2336,184.58000
2324,01DEC2023:00:00:00,T,UG,O,N,1464,98.67000
2324,01DEC2023:00:00:00,T,UG,O,Y,2125,170.58000
2324,01DEC2023:00:00:00,T,UG,R,N,7003,494.79000
2324,01DEC2023:00:00:00,T,UG,R,Y,6064,482.17000
2324,01DEC2023:00:00:00,U,UG,R,N,171,14.25000
2324,02DEC2023:00:00:00,C,GR,O,Y,4420,485.33000
2324,02DEC2023:00:00:00,C,GR,R,N,8147,831.72000
2324,02DEC2023:00:00:00,C,GR,R,Y,7880,855.39000
2324,02DEC2023:00:00:00,C,UG,O,N,19420,1306.96000
2324,02DEC2023:00:00:00,C,UG,O,Y,8717,687.88000
2324,02DEC2023:00:00:00,C,UG,R,N,159239,10927.21000
2324,02DEC2023:00:00:00,C,UG,R,Y,27435,2159.29000
2324,02DEC2023:00:00:00,N,UG,R,N,37376,2492.79000
2324,02DEC2023:00:00:00,N,UG,R,Y,2491,190.13000
2324,02DEC2023:00:00:00,P,GR,R,N,2716,262.72000
2324,02DEC2023:00:00:00,P,GR,R,Y,2667,283.44000
2324,02DEC2023:00:00:00,R,GR,O,Y,74,8.22000
2324,02DEC2023:00:00:00,T,UG,O,Y,2137,171.58000
2324,02DEC2023:00:00:00,T,UG,R,N,7031,496.63000
2324,03DEC2023:00:00:00,C,GR,O,N,1412,142.00000
2324,03DEC2023:00:00:00,C,GR,O,Y,4434,486.89000
2324,03DEC2023:00:00:00,C,GR,R,Y,7919,859.72000
2324,03DEC2023:00:00:00,C,UG,O,N,19420,1306.71000
2324,03DEC2023:00:00:00,C,UG,O,Y,8794,693.88000
2324,03DEC2023:00:00:00,C,UG,R,N,159330,10934.08000
2324,03DEC2023:00:00:00,C,UG,R,Y,27639,2175.88000
2324,03DEC2023:00:00:00,P,GR,O,Y,1228,133.33000
2324,03DEC2023:00:00:00,T,UG,R,Y,6076,483.17000
2324,04DEC2023:00:00:00,C,GR,O,N,1424,143.33000
2324,04DEC2023:00:00:00,C,GR,O,Y,4457,489.44000
2324,04DEC2023:00:00:00,C,GR,R,N,8198,836.72000
2324,04DEC2023:00:00:00,C,GR,R,Y,7969,865.28000
2324,04DEC2023:00:00:00,C,UG,O,N,19431,1306.46000
2324,10JAN2024:00:00:00,T,UG,R,N,7929,563.00000
2324,10JAN2024:00:00:00,T,UG,R,Y,7442,591.04000
2324,10JAN2024:00:00:00,U,GR,R,N,113,12.56000
2324,10JAN2024:00:00:00,U,UG,R,Y,146,12.17000
2324,11JAN2024:00:00:00,C,GR,O,N,1579,157.17000
2324,11JAN2024:00:00:00,C,GR,O,Y,4865,533.22000
2324,11JAN2024:00:00:00,C,GR,R,N,8938,910.72000
2324,11JAN2024:00:00:00,C,GR,R,Y,8778,953.50000
2324,11JAN2024:00:00:00,C,UG,O,N,19801,1331.83000
2324,11JAN2024:00:00:00,C,UG,O,Y,10646,842.17000
2324,11JAN2024:00:00:00,C,UG,R,N,167268,11510.25000
2324,11JAN2024:00:00:00,C,UG,R,Y,32237,2539.00000
2324,11JAN2024:00:00:00,H,UG,R,N,111,7.50000
2324,11JAN2024:00:00:00,J,UG,R,N,8208,682.67000
2324,11JAN2024:00:00:00,N,UG,O,N,3205,212.63000
2324,11JAN2024:00:00:00,N,UG,O,Y,433,33.83000
2324,11JAN2024:00:00:00,N,UG,R,N,38253,2553.88000
2324,11JAN2024:00:00:00,N,UG,R,Y,2921,220.96000
2324,11JAN2024:00:00:00,P,GR,O,N,629,58.89000
2324,11JAN2024:00:00:00,P,GR,O,Y,1462,158.44000
2324,11JAN2024:00:00:00,P,GR,R,N,2918,284.22000
2324,11JAN2024:00:00:00,P,GR,R,Y,3164,335.44000
2324,11JAN2024:00:00:00,R,GR,R,N,469,51.78000
2324,11JAN2024:00:00:00,R,UG,O,Y,530,42.25000
2324,11JAN2024:00:00:00,R,UG,R,N,2325,174.00000
2324,11JAN2024:00:00:00,R,UG,R,Y,2891,228.83000
2324,11JAN2024:00:00:00,T,UG,O,N,1697,115.75000
2324,11JAN2024:00:00:00,T,UG,O,Y,2585,207.75000
2324,11JAN2024:00:00:00,T,UG,R,N,8001,568.17000
2324,11JAN2024:00:00:00,T,UG,R,Y,7626,605.42000
2324,11JAN2024:00:00:00,X,UG,R,N,7,0.58000
2324,12JAN2024:00:00:00,C,GR,O,N,1585,157.83000
2324,12JAN2024:00:00:00,C,GR,O,Y,4880,534.89000
2324,12JAN2024:00:00:00,C,GR,R,N,8941,911.06000
2324,12JAN2024:00:00:00,C,GR,R,Y,8791,954.94000
2324,12JAN2024:00:00:00,C,UG,O,N,19846,1334.58000
2324,12JAN2024:00:00:00,C,UG,O,Y,10702,846.50000
2324,12JAN2024:00:00:00,C,UG,R,N,167628,11536.00000
2324,12JAN2024:00:00:00,C,UG,R,Y,32367,2548.54000
2324,12JAN2024:00:00:00,H,UG,R,N,114,7.75000
2324,12JAN2024:00:00:00,J,UG,R,N,8237,685.08000
2324,12JAN2024:00:00:00,N,UG,R,N,38256,2554.13000
2324,12JAN2024:00:00:00,N,UG,R,Y,2950,222.96000
2324,12JAN2024:00:00:00,P,GR,O,N,635,59.89000
2324,12JAN2024:00:00:00,P,GR,O,Y,1471,159.44000
2324,12JAN2024:00:00:00,P,GR,R,Y,3180,337.22000
2324,12JAN2024:00:00:00,R,GR,O,Y,91,10.11000
2324,12JAN2024:00:00:00,R,UG,R,N,2335,174.83000
2324,12JAN2024:00:00:00,R,UG,R,Y,2914,230.67000
2324,12JAN2024:00:00:00,T,UG,O,N,1718,117.50000
2324,12JAN2024:00:00:00,T,UG,O,Y,2600,209.00000
2324,12JAN2024:00:00:00,T,UG,R,N,8017,569.50000
2324,12JAN2024:00:00:00,T,UG,R,Y,7657,607.67000
2324,12JAN2024:00:00:00,U,GR,R,N,119,12.89000
2324,12JAN2024:00:00:00,U,UG,R,Y,149,12.42000
2324,13JAN2024:00:00:00,C,GR,O,N,1588,158.17000
2324,13JAN2024:00:00:00,C,GR,R,N,8947,911.72000
2324,13JAN2024:00:00:00,C,GR,R,Y,8810,957.00000
2324,13JAN2024:00:00:00,C,UG,O,N,19860,1335.33000
2324,13JAN2024:00:00:00,C,UG,O,Y,10725,848.42000
2324,13JAN2024:00:00:00,C,UG,R,N,167887,11552.88000
2324,13JAN2024:00:00:00,C,UG,R,Y,32433,2552.46000
2324,13JAN2024:00:00:00,J,UG,R,N,8236,685.00000
2324,13JAN2024:00:00:00,N,UG,O,N,3208,212.88000
2324,13JAN2024:00:00:00,N,UG,R,N,38267,2554.88000
2324,13JAN2024:00:00:00,N,UG,R,Y,2942,222.54000
2324,13JAN2024:00:00:00,P,GR,O,N,647,60.89000
2324,13JAN2024:00:00:00,P,GR,O,Y,1474,159.78000
2324,13JAN2024:00:00:00,P,GR,R,Y,3189,338.22000
2324,13JAN2024:00:00:00,R,UG,R,Y,2954,233.75000
2324,13JAN2024:00:00:00,T,UG,O,N,1721,117.50000
2324,13JAN2024:00:00:00,T,UG,O,Y,2597,208.75000
2324,13JAN2024:00:00:00,T,UG,R,N,8035,570.88000
2324,13JAN2024:00:00:00,T,UG,R,Y,7663,608.17000
2324,13JAN2024:00:00:00,U,GR,R,N,125,13.56000
2324,13JAN2024:00:00:00,U,UG,O,N,6,0.50000
2324,14JAN2024:00:00:00,C,GR,O,N,1587,158.17000
2324,14JAN2024:00:00:00,C,GR,R,N,8968,914.06000
2324,14JAN2024:00:00:00,C,GR,R,Y,8813,957.67000
2324,14JAN2024:00:00:00,C,UG,O,N,19887,1336.25000
2324,14JAN2024:00:00:00,C,UG,O,Y,10772,851.50000
2324,14JAN2024:00:00:00,C,UG,R,N,168066,11565.88000
2324,14JAN2024:00:00:00,C,UG,R,Y,32510,2558.79000
2324,14JAN2024:00:00:00,N,UG,O,N,3218,213.63000
2324,14JAN2024:00:00:00,N,UG,R,N,38273,2554.88000
2324,14JAN2024:00:00:00,P,GR,O,N,646,60.78000
2324,14JAN2024:00:00:00,R,UG,R,N,2338,175.08000
2324,14JAN2024:00:00:00,R,UG,R,Y,2960,233.75000
2324,14JAN2024:00:00:00,T,UG,O,N,1745,119.50000
2324,14JAN2024:00:00:00,T,UG,O,Y,2606,209.50000
2324,14JAN2024:00:00:00,T,UG,R,N,8052,572.13000
2324,14JAN2024:00:00:00,T,UG,R,Y,7699,610.92000
2324,15JAN2024:00:00:00,C,GR,O,N,1603,159.67000
2324,15JAN2024:00:00:00,C,GR,O,Y,4890,536.00000
2324,15JAN2024:00:00:00,C,GR,R,N,8976,915.06000
2324,15JAN2024:00:00:00,C,GR,R,Y,8823,958.44000
2324,15JAN2024:00:00:00,C,UG,O,N,19911,1337.17000
2324,15JAN2024:00:00:00,C,UG,O,Y,10795,853.58000
2324,15JAN2024:00:00:00,C,UG,R,N,168388,11585.92000
2324,15JAN2024:00:00:00,C,UG,R,Y,32639,2568.88000
2324,15JAN2024:00:00:00,H,UG,R,N,99,6.75000
2324,15JAN2024:00:00:00,N,UG,O,N,3241,215.46000
2324,15JAN2024:00:00:00,N,UG,O,Y,420,32.83000
2324,15JAN2024:00:00:00,N,UG,R,N,38269,2554.63000
2324,15JAN2024:00:00:00,N,UG,R,Y,2951,223.29000
2324,15JAN2024:00:00:00,P,GR,O,N,652,61.44000
2324,15JAN2024:00:00:00,P,GR,O,Y,1477,160.11000
2324,15JAN2024:00:00:00,P,GR,R,N,2915,283.89000
2324,15JAN2024:00:00:00,P,GR,R,Y,3188,338.11000
2324,15JAN2024:00:00:00,R,GR,R,Y,461,49.44000
2324,15JAN2024:00:00:00,R,UG,O,N,121,8.67000
2324,15JAN2024:00:00:00,R,UG,R,N,2358,176.50000
2324,15JAN2024:00:00:00,R,UG,R,Y,2947,233.00000
2324,15JAN2024:00:00:00,T,UG,O,N,1772,121.50000
2324,15JAN2024:00:00:00,T,UG,O,Y,2629,211.25000
2324,15JAN2024:00:00:00,T,UG,R,N,8071,573.42000
2324,15JAN2024:00:00:00,T,UG,R,Y,7681,609.33000
2324,15JAN2024:00:00:00,U,GR,R,N,122,13.56000
2324,16JAN2024:00:00:00,C,GR,O,N,1615,161.00000
2324,16JAN2024:00:00:00,C,GR,O,Y,4895,536.56000
2324,16JAN2024:00:00:00,C,GR,R,N,8992,916.83000
2324,16JAN2024:00:00:00,C,GR,R,Y,8873,963.67000
2324,16JAN2024:00:00:00,C,UG,O,N,20003,1342.92000
2324,16JAN2024:00:00:00,C,UG,O,Y,10858,858.08000
2324,16JAN2024:00:00:00,C,UG,R,N,169031,11630.08000
2324,16JAN2024:00:00:00,C,UG,R,Y,32950,2593.00000
2324,16JAN2024:00:00:00,J,UG,R,N,8267,687.58000
2324,16JAN2024:00:00:00,N,UG,O,N,3246,215.63000
2324,16JAN2024:00:00:00,N,UG,R,N,38334,2559.71000
2324,16JAN2024:00:00:00,N,UG,R,Y,2983,225.54000
2324,16JAN2024:00:00:00,P,GR,O,N,664,62.78000
2324,16JAN2024:00:00:00,P,GR,O,Y,1510,163.22000
2324,16JAN2024:00:00:00,P,GR,R,N,2936,285.89000
2324,16JAN2024:00:00:00,P,GR,R,Y,3198,339.44000
2324,16JAN2024:00:00:00,R,GR,R,N,472,52.11000
2324,16JAN2024:00:00:00,R,UG,O,Y,560,44.75000
2324,16JAN2024:00:00:00,R,UG,R,N,2393,179.25000
2324,16JAN2024:00:00:00,R,UG,R,Y,3044,241.08000
2324,16JAN2024:00:00:00,T,UG,O,N,1789,122.50000
2324,16JAN2024:00:00:00,T,UG,O,Y,2645,212.75000
2324,16JAN2024:00:00:00,T,UG,R,N,8114,576.42000
2324,16JAN2024:00:00:00,T,UG,R,Y,7915,627.42000
2324,16JAN2024:00:00:00,U,GR,R,N,125,13.89000
2324,16JAN2024:00:00:00,U,UG,R,N,167,13.92000
2324,17JAN2024:00:00:00,C,GR,O,N,1621,161.67000
2324,17JAN2024:00:00:00,C,GR,O,Y,4881,535.00000
2324,17JAN2024:00:00:00,C,GR,R,N,9028,920.17000
2324,17JAN2024:00:00:00,C,GR,R,Y,8882,964.72000
2324,17JAN2024:00:00:00,C,UG,O,N,20082,1348.13000
2324,17JAN2024:00:00:00,C,UG,O,Y,10892,861.58000
2324,17JAN2024:00:00:00,C,UG,R,N,169586,11671.00000
2324,17JAN2024:00:00:00,C,UG,R,Y,32987,2596.83000
2324,17JAN2024:00:00:00,J,UG,R,N,8339,693.58000
2324,17JAN2024:00:00:00,N,UG,O,Y,418,32.83000
2324,17JAN2024:00:00:00,N,UG,R,N,38324,2558.71000
2324,17JAN2024:00:00:00,N,UG,R,Y,3018,228.04000
2324,17JAN2024:00:00:00,P,GR,O,Y,1498,161.89000
2324,17JAN2024:00:00:00,P,GR,R,N,2934,286.00000
2324,17JAN2024:00:00:00,P,GR,R,Y,3219,341.44000
2324,17JAN2024:00:00:00,R,GR,R,N,475,52.44000
2324,17JAN2024:00:00:00,R,GR,R,Y,456,48.89000
2324,17JAN2024:00:00:00,R,UG,R,N,2407,180.25000
2324,17JAN2024:00:00:00,R,UG,R,Y,3076,244.42000
2324,17JAN2024:00:00:00,T,UG,O,Y,2651,213.25000
2324,17JAN2024:00:00:00,T,UG,R,N,8168,580.00000
2324,17JAN2024:00:00:00,T,UG,R,Y,7952,630.54000
2324,17JAN2024:00:00:00,U,GR,O,N,9,1.00000
2324,17JAN2024:00:00:00,U,UG,R,N,179,14.92000
2324,18JAN2024:00:00:00,C,GR,O,N,1624,162.00000
2324,18JAN2024:00:00:00,C,GR,O,Y,4856,532.56000
2324,18JAN2024:00:00:00,C,GR,R,N,9034,920.83000
2324,18JAN2024:00:00:00,C,GR,R,Y,8882,964.50000
2324,18JAN2024:00:00:00,C,UG,O,N,20125,1351.46000
2324,18JAN2024:00:00:00,C,UG,O,Y,10899,861.58000
2324,18JAN2024:00:00:00,C,UG,R,N,169853,11691.88000
2324,18JAN2024:00:00:00,C,UG,R,Y,33027,2600.75000
2324,18JAN2024:00:00:00,H,UG,R,N,105,7.25000
2324,18JAN2024:00:00:00,J,UG,R,N,8397,698.42000
2324,18JAN2024:00:00:00,N,UG,O,N,3249,215.79000
2324,18JAN2024:00:00:00,N,UG,O,Y,406,31.83000
2324,18JAN2024:00:00:00,N,UG,R,N,38341,2560.21000
2324,18JAN2024:00:00:00,N,UG,R,Y,3020,228.54000
2324,18JAN2024:00:00:00,P,GR,O,N,667,62.78000
2324,18JAN2024:00:00:00,P,GR,O,Y,1499,162.00000
2324,18JAN2024:00:00:00,P,GR,R,N,2928,285.33000
2324,18JAN2024:00:00:00,P,GR,R,Y,3201,339.78000
2324,18JAN2024:00:00:00,R,UG,O,N,137,10.00000
2324,18JAN2024:00:00:00,R,UG,O,Y,572,45.50000
2324,18JAN2024:00:00:00,R,UG,R,N,2439,182.67000
2324,18JAN2024:00:00:00,R,UG,R,Y,3078,244.42000
2324,18JAN2024:00:00:00,T,UG,O,N,1789,122.42000
2324,18JAN2024:00:00:00,T,UG,O,Y,2654,213.50000
2324,18JAN2024:00:00:00,T,UG,R,N,8186,581.08000
2324,18JAN2024:00:00:00,T,UG,R,Y,7991,634.17000
2324,18JAN2024:00:00:00,U,UG,R,N,180,15.00000
2324,19JAN2024:00:00:00,C,GR,O,Y,4868,533.89000
2324,19JAN2024:00:00:00,C,GR,R,N,9037,921.17000
2324,19JAN2024:00:00:00,C,GR,R,Y,8893,965.39000
2324,19JAN2024:00:00:00,C,UG,O,N,20140,1352.75000
2324,19JAN2024:00:00:00,C,UG,O,Y,10869,859.67000
2324,19JAN2024:00:00:00,C,UG,R,N,170007,11701.38000
2324,19JAN2024:00:00:00,C,UG,R,Y,33024,2600.25000
2324,19JAN2024:00:00:00,J,UG,R,N,8448,702.67000
2324,19JAN2024:00:00:00,N,UG,R,N,38351,2560.96000
2324,19JAN2024:00:00:00,N,UG,R,Y,3036,229.54000
2324,19JAN2024:00:00:00,P,GR,O,Y,1508,163.00000
2324,19JAN2024:00:00:00,P,GR,R,Y,3192,339.11000
2324,06MAR2024:00:00:00,C,GR,R,Y,9750,1057.56000
2324,06MAR2024:00:00:00,C,UG,O,N,20614,1374.67000
