YEAR,TRANSACTION_DATE,AID_SOURCE,INTERNAL_AID,CATEGORY,STYP,LEVL,RESD,EKU_ONLINE,AMOUNT
2425,19AUG2024:00:00:00,I,SM,IG,N,UG,R,N,30.000
2425,19AUG2024:00:00:00,I,SM,IG,P,GR,R,Y,-1235.000
2425,19AUG2024:00:00:00,I,SM,IG,R,UG,R,N,6676.000
2425,19AUG2024:00:00:00,I,SM,IG,R,UG,R,Y,2497.000
2425,19AUG2024:00:00:00,I,SM,IG,T,UG,R,Y,5010.000
2425,19AUG2024:00:00:00,N,NO,TF,C,GR,O,N,6132.030
2425,19AUG2024:00:00:00,N,NO,TF,C,GR,O,Y,-2443.320
2425,19AUG2024:00:00:00,N,NO,TF,C,GR,R,N,11479.370
2425,19AUG2024:00:00:00,N,NO,TF,C,GR,R,Y,7357.500
2425,19AUG2024:00:00:00,N,NO,TF,C,UG,O,N,38807.000
2425,19AUG2024:00:00:00,N,NO,TF,C,UG,O,Y,19208.000
2425,19AUG2024:00:00:00,N,NO,TF,C,UG,R,N,121058.000
2425,19AUG2024:00:00:00,N,NO,TF,C,UG,R,Y,49725.750
2425,19AUG2024:00:00:00,N,NO,TF,J,UG,R,N,10380.000
2425,19AUG2024:00:00:00,N,NO,TF,N,UG,O,N,-13899.500
2425,19AUG2024:00:00:00,N,NO,TF,N,UG,R,N,16085.000
2425,19AUG2024:00:00:00,N,NO,TF,N,UG,R,Y,-5024.500
2425,19AUG2024:00:00:00,N,NO,TF,P,GR,O,N,16313.000
2425,19AUG2024:00:00:00,N,NO,TF,P,GR,O,Y,-4054.000
2425,19AUG2024:00:00:00,N,NO,TF,P,GR,R,N,-6889.170
2425,19AUG2024:00:00:00,N,NO,TF,P,GR,R,Y,-1722.000
2425,19AUG2024:00:00:00,N,NO,TF,R,GR,O,N,726.000
2425,19AUG2024:00:00:00,N,NO,TF,R,GR,R,N,-699.600
2425,19AUG2024:00:00:00,N,NO,TF,R,GR,R,Y,-897.000
2425,19AUG2024:00:00:00,N,NO,TF,R,UG,O,N,2849.500
2425,19AUG2024:00:00:00,N,NO,TF,R,UG,O,Y,-1376.500
2425,19AUG2024:00:00:00,N,NO,TF,R,UG,R,N,32512.000
2425,19AUG2024:00:00:00,N,NO,TF,R,UG,R,Y,9938.500
2425,19AUG2024:00:00:00,N,NO,TF,T,UG,O,N,7119.000
2425,19AUG2024:00:00:00,N,NO,TF,T,UG,O,Y,-1329.000
2425,19AUG2024:00:00:00,N,NO,TF,T,UG,R,N,11447.000
2425,19AUG2024:00:00:00,N,NO,TF,T,UG,R,Y,21086.000
2425,19AUG2024:00:00:00,N,NO,TF,U,GR,R,N,1829.000
2425,19AUG2024:00:00:00,N,NO,TF,U,UG,R,Y,2793.000
2425,20AUG2024:00:00:00,E,NO,OG,C,GR,O,Y,6081.000
2425,20AUG2024:00:00:00,E,NO,OG,C,GR,R,N,2349.000
2425,20AUG2024:00:00:00,E,NO,OG,C,GR,R,Y,14147.680
2425,20AUG2024:00:00:00,E,NO,OG,C,UG,O,Y,33566.250
2425,20AUG2024:00:00:00,E,NO,OG,C,UG,R,N,90123.500
2425,20AUG2024:00:00:00,E,NO,OG,C,UG,R,Y,78531.500
2425,20AUG2024:00:00:00,E,NO,OG,N,UG,R,N,18105.000
2425,20AUG2024:00:00:00,E,NO,OG,R,UG,O,Y,5606.000
2425,20AUG2024:00:00:00,E,NO,OG,R,UG,R,Y,2793.000
2425,20AUG2024:00:00:00,E,NO,OG,T,UG,R,N,5760.000
2425,20AUG2024:00:00:00,E,NO,OG,T,UG,R,Y,17193.000
2425,20AUG2024:00:00:00,E,NO,OG,U,UG,R,N,2500.000
2425,20AUG2024:00:00:00,E,NO,SG,C,UG,R,N,1666.000
2425,20AUG2024:00:00:00,I,EM,IG,C,GR,R,Y,-3894.000
2425,20AUG2024:00:00:00,I,SC,IG,C,GR,O,N,42252.000
2425,20AUG2024:00:00:00,I,SC,IG,C,GR,R,N,72172.200
2425,20AUG2024:00:00:00,I,SC,IG,P,GR,O,N,34380.000
2425,20AUG2024:00:00:00,I,SC,IG,P,GR,R,N,47589.000
2425,20AUG2024:00:00:00,I,SC,IG,R,GR,O,N,4296.000
2425,20AUG2024:00:00:00,I,SM,IG,C,GR,R,N,636.670
2425,20AUG2024:00:00:00,I,SM,IG,C,GR,R,Y,55.000
2425,20AUG2024:00:00:00,I,SM,IG,C,UG,R,N,4219.500
2425,20AUG2024:00:00:00,I,SM,IG,C,UG,R,Y,0.000
2425,20AUG2024:00:00:00,I,SM,IG,N,UG,R,N,1010.000
2425,20AUG2024:00:00:00,I,SM,IG,P,GR,R,Y,792.000
2425,20AUG2024:00:00:00,I,SM,IG,R,GR,R,Y,1440.000
2425,20AUG2024:00:00:00,I,SM,IG,R,UG,O,Y,-2352.000
2425,20AUG2024:00:00:00,I,SM,IG,R,UG,R,N,2643.000
2425,20AUG2024:00:00:00,N,NO,TF,C,GR,O,N,-669.000
2425,20AUG2024:00:00:00,N,NO,TF,C,GR,O,Y,7835.000
2425,20AUG2024:00:00:00,N,NO,TF,C,GR,R,N,-10319.460
2425,20AUG2024:00:00:00,N,NO,TF,C,GR,R,Y,-10643.830
2425,20AUG2024:00:00:00,N,NO,TF,C,UG,O,N,14124.500
2425,20AUG2024:00:00:00,N,NO,TF,C,UG,O,Y,-5913.500
2425,20AUG2024:00:00:00,N,NO,TF,C,UG,R,N,65691.500
2425,20AUG2024:00:00:00,N,NO,TF,C,UG,R,Y,20832.750
2425,20AUG2024:00:00:00,N,NO,TF,J,UG,R,N,13190.000
2425,20AUG2024:00:00:00,N,NO,TF,N,UG,O,N,2604.500
2425,20AUG2024:00:00:00,N,NO,TF,N,UG,R,N,6776.000
2425,20AUG2024:00:00:00,N,NO,TF,N,UG,R,Y,-20757.000
2425,20AUG2024:00:00:00,N,NO,TF,P,GR,O,N,-3487.310
2425,20AUG2024:00:00:00,N,NO,TF,P,GR,O,Y,-1977.000
2425,20AUG2024:00:00:00,N,NO,TF,P,GR,R,N,2777.000
2425,20AUG2024:00:00:00,N,NO,TF,P,GR,R,Y,-7432.750
2425,20AUG2024:00:00:00,N,NO,TF,R,GR,O,N,-669.000
2425,20AUG2024:00:00:00,N,NO,TF,R,GR,O,Y,2225.000
2425,20AUG2024:00:00:00,N,NO,TF,R,GR,R,N,1910.000
2425,20AUG2024:00:00:00,N,NO,TF,R,GR,R,Y,1173.000
2425,20AUG2024:00:00:00,N,NO,TF,R,UG,O,Y,67.500
2425,20AUG2024:00:00:00,N,NO,TF,R,UG,R,N,9976.000
2425,20AUG2024:00:00:00,N,NO,TF,R,UG,R,Y,17113.500
2425,20AUG2024:00:00:00,N,NO,TF,T,UG,O,N,-207.000
2425,20AUG2024:00:00:00,N,NO,TF,T,UG,O,Y,3233.500
2425,20AUG2024:00:00:00,N,NO,TF,T,UG,R,N,10643.000
2425,20AUG2024:00:00:00,N,NO,TF,T,UG,R,Y,6363.000
2425,20AUG2024:00:00:00,N,NO,TF,X,UG,O,N,3618.000
2425,21AUG2024:00:00:00,E,NO,OG,C,UG,R,N,8565.000
2425,21AUG2024:00:00:00,E,NO,OG,C,UG,R,Y,-293.000
2425,21AUG2024:00:00:00,E,NO,OG,N,UG,R,N,2500.000
2425,21AUG2024:00:00:00,E,NO,OG,P,GR,O,N,4000.000
2425,21AUG2024:00:00:00,E,NO,OG,P,GR,R,N,28000.000
2425,21AUG2024:00:00:00,E,NO,OG,R,GR,R,N,2000.000
2425,21AUG2024:00:00:00,I,SF,IG,C,UG,R,Y,500.000
2425,21AUG2024:00:00:00,I,SM,IG,C,UG,R,N,2731.500
2425,21AUG2024:00:00:00,I,SM,IG,C,UG,R,Y,5896.000
2425,21AUG2024:00:00:00,I,SM,IG,N,UG,R,N,10334.500
2425,21AUG2024:00:00:00,I,SM,IG,N,UG,R,Y,5010.000
2425,21AUG2024:00:00:00,I,SM,IG,P,GR,R,N,8150.000
2425,21AUG2024:00:00:00,I,SM,IG,P,GR,R,Y,12162.000
2425,21AUG2024:00:00:00,I,SM,IG,R,GR,R,Y,6728.000
2425,21AUG2024:00:00:00,I,SM,IG,R,UG,R,N,5010.000
2425,21AUG2024:00:00:00,I,SM,IG,U,UG,R,N,4044.500
2425,21AUG2024:00:00:00,N,NO,TF,C,GR,O,N,2468.000
2425,21AUG2024:00:00:00,N,NO,TF,C,GR,O,Y,2431.000
2425,21AUG2024:00:00:00,N,NO,TF,C,GR,R,N,1498.000
2425,21AUG2024:00:00:00,N,NO,TF,C,GR,R,Y,5273.440
2425,21AUG2024:00:00:00,N,NO,TF,C,UG,O,N,16140.500
2425,21AUG2024:00:00:00,N,NO,TF,C,UG,O,Y,19717.250
2425,21AUG2024:00:00:00,N,NO,TF,C,UG,R,N,38801.500
2425,21AUG2024:00:00:00,N,NO,TF,C,UG,R,Y,-32430.100
2425,21AUG2024:00:00:00,N,NO,TF,J,UG,R,N,11745.000
2425,21AUG2024:00:00:00,N,NO,TF,N,UG,O,N,-22317.000
2425,21AUG2024:00:00:00,N,NO,TF,N,UG,R,N,-10513.250
2425,21AUG2024:00:00:00,N,NO,TF,N,UG,R,Y,18423.000
2425,21AUG2024:00:00:00,N,NO,TF,P,GR,O,N,0.000
2425,21AUG2024:00:00:00,N,NO,TF,P,GR,O,Y,-8128.000
2425,21AUG2024:00:00:00,N,NO,TF,P,GR,R,N,3444.980
2425,21AUG2024:00:00:00,N,NO,TF,P,GR,R,Y,-28160.690
2425,21AUG2024:00:00:00,N,NO,TF,R,GR,R,N,-4600.000
2425,21AUG2024:00:00:00,N,NO,TF,R,GR,R,Y,1794.000
2425,21AUG2024:00:00:00,N,NO,TF,R,UG,O,Y,-4831.500
2425,21AUG2024:00:00:00,N,NO,TF,R,UG,R,N,5384.000
2425,21AUG2024:00:00:00,N,NO,TF,R,UG,R,Y,17843.450
2425,21AUG2024:00:00:00,N,NO,TF,T,UG,O,N,11390.000
2425,21AUG2024:00:00:00,N,NO,TF,T,UG,O,Y,1837.500
2425,21AUG2024:00:00:00,N,NO,TF,T,UG,R,N,17177.000
2425,21AUG2024:00:00:00,N,NO,TF,T,UG,R,Y,-8361.150
2425,21AUG2024:00:00:00,N,NO,TF,U,UG,R,N,-470.500
2425,21AUG2024:00:00:00,N,NO,TF,U,UG,R,Y,-450.500
2425,21AUG2024:00:00:00,N,NO,TF,X,UG,O,N,-20.000
2425,21AUG2024:00:00:00,N,NO,TF,X,UG,R,N,1807.000
2425,22AUG2024:00:00:00,E,NO,OG,C,GR,R,Y,0.000
2425,22AUG2024:00:00:00,E,NO,OG,C,UG,O,Y,6970.000
2425,22AUG2024:00:00:00,E,NO,OG,C,UG,R,N,34671.500
2425,22AUG2024:00:00:00,E,NO,OG,C,UG,R,Y,5000.000
2425,22AUG2024:00:00:00,E,NO,OG,P,GR,R,Y,3100.500
2425,22AUG2024:00:00:00,E,NO,OG,R,UG,R,N,3228.750
2425,22AUG2024:00:00:00,E,NO,OG,T,UG,R,N,4524.500
2425,22AUG2024:00:00:00,E,NO,OG,T,UG,R,Y,3987.000
2425,22AUG2024:00:00:00,E,NO,SG,C,UG,R,Y,-2658.000
2425,22AUG2024:00:00:00,I,EM,IG,C,GR,R,N,4108.000
2425,22AUG2024:00:00:00,I,EM,IG,C,GR,R,Y,10112.000
2425,22AUG2024:00:00:00,I,EM,IG,C,UG,R,N,38182.900
2425,22AUG2024:00:00:00,I,EM,IG,C,UG,R,Y,2586.000
2425,22AUG2024:00:00:00,I,EM,IG,N,UG,R,N,5647.000
2425,22AUG2024:00:00:00,I,EM,IG,R,GR,R,N,-3660.000
2425,22AUG2024:00:00:00,I,EM,IG,R,GR,R,Y,3894.000
2425,22AUG2024:00:00:00,I,SM,IG,C,GR,R,N,-1779.000
2425,22AUG2024:00:00:00,I,SM,IG,C,UG,O,N,5232.000
2425,22AUG2024:00:00:00,I,SM,IG,C,UG,R,N,-418.000
2425,22AUG2024:00:00:00,I,SM,IG,C,UG,R,Y,7803.000
2425,22AUG2024:00:00:00,I,SM,IG,N,UG,R,N,20.000
2425,22AUG2024:00:00:00,I,SM,IG,P,GR,R,Y,-9815.000
2425,22AUG2024:00:00:00,I,SM,IG,R,UG,R,N,5010.000
2425,22AUG2024:00:00:00,N,NO,TF,C,GR,O,N,-4797.360
2425,22AUG2024:00:00:00,N,NO,TF,C,GR,O,Y,-3039.690
2425,22AUG2024:00:00:00,N,NO,TF,C,GR,R,N,1649.990
2425,22AUG2024:00:00:00,N,NO,TF,C,GR,R,Y,-2819.860
2425,22AUG2024:00:00:00,N,NO,TF,C,UG,O,N,-8230.000
2425,22AUG2024:00:00:00,N,NO,TF,C,UG,O,Y,791.750
2425,22AUG2024:00:00:00,N,NO,TF,C,UG,R,N,67102.750
2425,22AUG2024:00:00:00,N,NO,TF,C,UG,R,Y,11037.720
2425,22AUG2024:00:00:00,N,NO,TF,J,UG,R,N,-1425.000
2425,22AUG2024:00:00:00,N,NO,TF,N,UG,O,N,-12720.000
2425,22AUG2024:00:00:00,N,NO,TF,N,UG,O,Y,2793.000
2425,22AUG2024:00:00:00,N,NO,TF,N,UG,R,N,-52523.500
2425,22AUG2024:00:00:00,N,NO,TF,N,UG,R,Y,-948.000
2425,22AUG2024:00:00:00,N,NO,TF,P,GR,O,N,-14463.690
2425,22AUG2024:00:00:00,N,NO,TF,P,GR,R,N,661.310
2425,22AUG2024:00:00:00,N,NO,TF,P,GR,R,Y,4858.490
2425,22AUG2024:00:00:00,N,NO,TF,R,GR,O,Y,4054.000
2425,22AUG2024:00:00:00,N,NO,TF,R,GR,R,Y,-2027.000
2425,22AUG2024:00:00:00,N,NO,TF,R,UG,R,N,1930.500
2425,22AUG2024:00:00:00,N,NO,TF,R,UG,R,Y,12125.500
2425,22AUG2024:00:00:00,N,NO,TF,T,UG,O,N,881.500
2425,22AUG2024:00:00:00,N,NO,TF,T,UG,O,Y,16755.500
2425,22AUG2024:00:00:00,N,NO,TF,T,UG,R,N,1809.250
2425,22AUG2024:00:00:00,N,NO,TF,T,UG,R,Y,-5848.150
2425,22AUG2024:00:00:00,N,NO,TF,U,UG,R,N,5193.500
2425,22AUG2024:00:00:00,N,NO,TF,X,UG,O,N,20.000
2425,23AUG2024:00:00:00,E,NO,OG,C,GR,O,N,18.000
2425,23AUG2024:00:00:00,E,NO,OG,C,GR,R,N,2000.000
2425,23AUG2024:00:00:00,E,NO,OG,C,GR,R,Y,2276.000
2425,23AUG2024:00:00:00,E,NO,OG,C,UG,R,N,10550.000
2425,23AUG2024:00:00:00,E,NO,OG,C,UG,R,Y,2500.000
2425,23AUG2024:00:00:00,E,NO,OG,N,UG,R,N,5757.500
2425,23AUG2024:00:00:00,E,NO,OG,P,GR,R,N,2500.000
2425,23AUG2024:00:00:00,E,NO,OG,T,UG,R,N,2000.000
2425,23AUG2024:00:00:00,E,NO,OG,T,UG,R,Y,8672.000
2425,23AUG2024:00:00:00,E,NO,SG,C,UG,R,N,-1260.000
2425,23AUG2024:00:00:00,E,NO,SG,C,UG,R,Y,-1760.000
2122,19JAN2021:00:00:00,N,NO,TF,C,UG,O,N,-1275.000
2122,19JAN2021:00:00:00,N,NO,TF,C,UG,O,Y,-615.000
2122,19JAN2021:00:00:00,N,NO,TF,C,UG,R,N,-5855.000
2122,19JAN2021:00:00:00,N,NO,TF,C,UG,R,Y,-705.000
2122,19JAN2021:00:00:00,N,NO,TF,J,UG,R,N,402.000
2122,19JAN2021:00:00:00,N,NO,TF,N,UG,O,N,-120.000
2122,19JAN2021:00:00:00,N,NO,TF,N,UG,R,N,-5786.500
2122,19JAN2021:00:00:00,N,NO,TF,N,UG,R,Y,-60.000
2122,19JAN2021:00:00:00,N,NO,TF,R,UG,O,Y,-30.000
2122,19JAN2021:00:00:00,N,NO,TF,R,UG,R,N,-165.000
2122,19JAN2021:00:00:00,N,NO,TF,R,UG,R,Y,-30.000
2122,19JAN2021:00:00:00,N,NO,TF,T,UG,O,N,-30.000
2122,19JAN2021:00:00:00,N,NO,TF,T,UG,O,Y,-30.000
2122,19JAN2021:00:00:00,N,NO,TF,T,UG,R,N,-360.000
2122,19JAN2021:00:00:00,N,NO,TF,T,UG,R,Y,-255.000
2122,19JAN2021:00:00:00,N,NO,TF,U,GR,R,N,-495.000
2122,28JUL2021:00:00:00,I,SM,IG,C,GR,R,Y,3138.350
2122,28JUL2021:00:00:00,I,SM,IG,C,UG,R,N,1269.500
2122,28JUL2021:00:00:00,I,SM,IG,P,GR,R,Y,11682.000
2122,28JUL2021:00:00:00,I,SM,IG,R,GR,R,N,5130.000
2122,28JUL2021:00:00:00,I,SM,IG,T,UG,R,Y,5154.000
2122,28JUL2021:00:00:00,I,SM,IG,U,UG,R,N,2594.000
2122,28JUL2021:00:00:00,N,NO,TF,C,GR,O,N,422311.070
2122,28JUL2021:00:00:00,N,NO,TF,C,GR,O,Y,1601958.060
2122,28JUL2021:00:00:00,N,NO,TF,C,GR,R,N,1943667.540
2122,28JUL2021:00:00:00,N,NO,TF,C,GR,R,Y,1406469.200
2122,28JUL2021:00:00:00,N,NO,TF,C,UG,O,N,6491225.750
2122,28JUL2021:00:00:00,N,NO,TF,C,UG,O,Y,1756567.000
2122,28JUL2021:00:00:00,N,NO,TF,C,UG,R,N,23649112.500
2122,28JUL2021:00:00:00,N,NO,TF,C,UG,R,Y,3825930.000
2122,28JUL2021:00:00:00,N,NO,TF,H,UG,R,N,13877.500
2122,28JUL2021:00:00:00,N,NO,TF,J,UG,R,N,43424.000
2122,28JUL2021:00:00:00,N,NO,TF,N,UG,O,N,2746845.500
2122,28JUL2021:00:00:00,N,NO,TF,N,UG,O,Y,88939.000
2122,28JUL2021:00:00:00,N,NO,TF,N,UG,R,N,11032704.500
2122,28JUL2021:00:00:00,N,NO,TF,N,UG,R,Y,430060.000
2122,28JUL2021:00:00:00,N,NO,TF,P,GR,O,N,337680.000
2122,28JUL2021:00:00:00,N,NO,TF,P,GR,O,Y,473255.610
2122,28JUL2021:00:00:00,N,NO,TF,P,GR,R,N,1123932.310
2122,28JUL2021:00:00:00,N,NO,TF,P,GR,R,Y,683296.940
2122,28JUL2021:00:00:00,N,NO,TF,R,GR,O,N,18705.000
2122,28JUL2021:00:00:00,N,NO,TF,R,GR,O,Y,17668.000
2122,28JUL2021:00:00:00,N,NO,TF,R,GR,R,N,117036.680
2122,28JUL2021:00:00:00,N,NO,TF,R,GR,R,Y,95648.500
2122,28JUL2021:00:00:00,N,NO,TF,R,UG,O,N,30661.000
2122,28JUL2021:00:00:00,N,NO,TF,R,UG,O,Y,69558.500
2122,28JUL2021:00:00:00,N,NO,TF,R,UG,R,N,468748.000
2122,28JUL2021:00:00:00,N,NO,TF,R,UG,R,Y,429875.500
2122,28JUL2021:00:00:00,N,NO,TF,T,UG,O,N,797892.500
2122,28JUL2021:00:00:00,N,NO,TF,T,UG,O,Y,515503.500
2122,28JUL2021:00:00:00,N,NO,TF,T,UG,R,N,1728835.750
2122,28JUL2021:00:00:00,N,NO,TF,T,UG,R,Y,1163603.500
2122,28JUL2021:00:00:00,N,NO,TF,U,GR,R,N,10866.680
2122,28JUL2021:00:00:00,N,NO,TF,U,UG,O,Y,7871.000
2122,28JUL2021:00:00:00,N,NO,TF,U,UG,R,N,34119.500
2122,28JUL2021:00:00:00,N,NO,TF,U,UG,R,Y,26894.000
2122,28JUL2021:00:00:00,N,NO,TF,X,GR,R,N,3400.000
2122,28JUL2021:00:00:00,N,NO,TF,X,UG,R,N,2499.000
2122,28JUL2021:00:00:00,N,NO,TF,X,UG,R,Y,2297.500
2122,29JUL2021:00:00:00,E,NO,SG,C,UG,O,N,4726.000
2122,29JUL2021:00:00:00,E,NO,SG,C,UG,O,Y,4726.000
2122,29JUL2021:00:00:00,E,NO,SG,C,UG,R,N,277266.000
2122,29JUL2021:00:00:00,E,NO,SG,C,UG,R,Y,55461.000
2122,29JUL2021:00:00:00,E,NO,SG,N,UG,R,N,51986.000
2122,29JUL2021:00:00:00,E,NO,SG,N,UG,R,Y,9452.000
2122,29JUL2021:00:00:00,E,NO,SG,R,UG,R,N,9452.000
2122,29JUL2021:00:00:00,E,NO,SG,T,UG,R,N,18512.000
2122,29JUL2021:00:00:00,E,NO,SG,T,UG,R,Y,4726.000
2122,29JUL2021:00:00:00,I,EM,IG,C,UG,R,N,13992.000
2122,29JUL2021:00:00:00,I,SM,IG,C,GR,R,N,30340.000
2122,29JUL2021:00:00:00,I,SM,IG,C,GR,R,Y,24349.000
2122,29JUL2021:00:00:00,I,SM,IG,C,UG,O,N,66508.000
2122,29JUL2021:00:00:00,I,SM,IG,C,UG,O,Y,1251.000
2122,29JUL2021:00:00:00,I,SM,IG,C,UG,R,N,609553.500
2122,29JUL2021:00:00:00,I,SM,IG,C,UG,R,Y,155416.500
2122,29JUL2021:00:00:00,I,SM,IG,N,UG,O,N,10272.000
2122,29JUL2021:00:00:00,I,SM,IG,N,UG,O,Y,4876.000
2122,29JUL2021:00:00:00,I,SM,IG,N,UG,R,N,211994.000
2122,29JUL2021:00:00:00,I,SM,IG,N,UG,R,Y,7923.000
2122,29JUL2021:00:00:00,I,SM,IG,P,GR,R,N,16800.000
2122,29JUL2021:00:00:00,I,SM,IG,P,GR,R,Y,11541.000
2122,29JUL2021:00:00:00,I,SM,IG,R,GR,R,Y,3555.000
2122,29JUL2021:00:00:00,I,SM,IG,R,UG,R,N,9602.000
2122,29JUL2021:00:00:00,I,SM,IG,R,UG,R,Y,6255.000
2122,29JUL2021:00:00:00,I,SM,IG,T,UG,O,N,10272.000
2122,29JUL2021:00:00:00,I,SM,IG,T,UG,R,N,33232.000
2122,29JUL2021:00:00:00,I,SM,IG,T,UG,R,Y,17514.000
2122,29JUL2021:00:00:00,I,SM,IG,U,UG,R,N,3091.500
2122,29JUL2021:00:00:00,N,NO,TF,C,GR,O,N,1476.000
2122,29JUL2021:00:00:00,N,NO,TF,C,GR,O,Y,23755.000
2122,29JUL2021:00:00:00,N,NO,TF,C,GR,R,N,33945.000
2122,29JUL2021:00:00:00,N,NO,TF,C,GR,R,Y,23722.690
2122,29JUL2021:00:00:00,N,NO,TF,C,UG,O,N,27452.500
2122,29JUL2021:00:00:00,N,NO,TF,C,UG,O,Y,27055.500
2122,29JUL2021:00:00:00,N,NO,TF,C,UG,R,N,215520.250
2122,29JUL2021:00:00:00,N,NO,TF,C,UG,R,Y,32809.500
2122,29JUL2021:00:00:00,N,NO,TF,H,UG,R,N,1314.500
2122,29JUL2021:00:00:00,N,NO,TF,J,UG,R,N,1089.000
2122,29JUL2021:00:00:00,N,NO,TF,N,UG,O,N,15669.000
2122,29JUL2021:00:00:00,N,NO,TF,N,UG,O,Y,5214.000
2122,29JUL2021:00:00:00,N,NO,TF,N,UG,R,N,9819.000
2122,29JUL2021:00:00:00,N,NO,TF,N,UG,R,Y,-10072.000
2122,29JUL2021:00:00:00,N,NO,TF,P,GR,O,N,8108.000
2122,29JUL2021:00:00:00,N,NO,TF,P,GR,O,Y,-2475.160
2122,29JUL2021:00:00:00,N,NO,TF,P,GR,R,N,12573.000
2122,29JUL2021:00:00:00,N,NO,TF,P,GR,R,Y,12244.850
2122,29JUL2021:00:00:00,N,NO,TF,R,GR,O,N,400.000
2122,29JUL2021:00:00:00,N,NO,TF,R,GR,R,N,5407.670
2122,29JUL2021:00:00:00,N,NO,TF,R,GR,R,Y,213.000
2122,29JUL2021:00:00:00,N,NO,TF,R,UG,O,N,50.000
2122,29JUL2021:00:00:00,N,NO,TF,R,UG,O,Y,-3477.000
2122,29JUL2021:00:00:00,N,NO,TF,R,UG,R,N,7200.000
2122,29JUL2021:00:00:00,N,NO,TF,R,UG,R,Y,5299.000
2122,29JUL2021:00:00:00,N,NO,TF,T,UG,O,N,24456.500
2122,29JUL2021:00:00:00,N,NO,TF,T,UG,O,Y,9357.500
2122,29JUL2021:00:00:00,N,NO,TF,T,UG,R,N,67506.000
2122,29JUL2021:00:00:00,N,NO,TF,T,UG,R,Y,24044.000
2122,29JUL2021:00:00:00,N,NO,TF,U,GR,R,N,170.000
2122,29JUL2021:00:00:00,N,NO,TF,U,UG,R,N,183.000
2122,29JUL2021:00:00:00,N,NO,TF,U,UG,R,Y,115.000
2122,29JUL2021:00:00:00,N,NO,TF,X,UG,R,N,25.000
2122,30JUL2021:00:00:00,N,NO,TF,C,GR,O,N,2055.000
2122,30JUL2021:00:00:00,N,NO,TF,C,GR,O,Y,7859.000
2122,30JUL2021:00:00:00,N,NO,TF,C,GR,R,N,-828.000
2122,30JUL2021:00:00:00,N,NO,TF,C,GR,R,Y,2470.000
2122,30JUL2021:00:00:00,N,NO,TF,C,UG,O,N,13880.000
2122,30JUL2021:00:00:00,N,NO,TF,C,UG,O,Y,18538.500
2122,30JUL2021:00:00:00,N,NO,TF,C,UG,R,N,84302.500
2122,30JUL2021:00:00:00,N,NO,TF,C,UG,R,Y,20330.500
2122,30JUL2021:00:00:00,N,NO,TF,J,UG,R,N,216.000
2122,30JUL2021:00:00:00,N,NO,TF,N,UG,O,N,-5.000
2122,30JUL2021:00:00:00,N,NO,TF,N,UG,O,Y,3865.500
2122,30JUL2021:00:00:00,N,NO,TF,N,UG,R,N,2029.000
2122,30JUL2021:00:00:00,N,NO,TF,N,UG,R,Y,8982.000
2122,30JUL2021:00:00:00,N,NO,TF,P,GR,O,Y,12366.000
2122,30JUL2021:00:00:00,N,NO,TF,P,GR,R,N,24073.360
2122,30JUL2021:00:00:00,N,NO,TF,P,GR,R,Y,17679.010
2122,30JUL2021:00:00:00,N,NO,TF,R,GR,R,Y,-3865.500
2122,30JUL2021:00:00:00,N,NO,TF,R,UG,R,Y,5154.000
2122,30JUL2021:00:00:00,N,NO,TF,T,UG,O,N,2773.500
2122,30JUL2021:00:00:00,N,NO,TF,T,UG,O,Y,9074.500
2122,30JUL2021:00:00:00,N,NO,TF,T,UG,R,N,11836.500
2122,30JUL2021:00:00:00,N,NO,TF,T,UG,R,Y,5136.500
2122,30JUL2021:00:00:00,N,NO,TF,U,UG,R,N,1279.500
2122,31JUL2021:00:00:00,N,NO,TF,C,GR,O,Y,4771.690
2122,31JUL2021:00:00:00,N,NO,TF,C,GR,R,N,1277.000
2122,31JUL2021:00:00:00,N,NO,TF,C,GR,R,Y,5001.000
2122,31JUL2021:00:00:00,N,NO,TF,C,UG,O,Y,6510.000
2122,31JUL2021:00:00:00,N,NO,TF,C,UG,R,N,25397.250
2122,31JUL2021:00:00:00,N,NO,TF,C,UG,R,Y,11658.500
2122,31JUL2021:00:00:00,N,NO,TF,J,UG,R,N,216.000
2122,31JUL2021:00:00:00,N,NO,TF,N,UG,R,N,-11008.500
2122,31JUL2021:00:00:00,N,NO,TF,P,GR,O,N,2330.000
2122,31JUL2021:00:00:00,N,NO,TF,P,GR,O,Y,-260.000
2122,31JUL2021:00:00:00,N,NO,TF,P,GR,R,N,12148.350
2122,31JUL2021:00:00:00,N,NO,TF,P,GR,R,Y,11298.000
2122,31JUL2021:00:00:00,N,NO,TF,R,UG,R,N,1671.000
2122,31JUL2021:00:00:00,N,NO,TF,T,UG,O,N,1261.000
2122,31JUL2021:00:00:00,N,NO,TF,T,UG,O,Y,5259.000
2122,31JUL2021:00:00:00,N,NO,TF,T,UG,R,N,7008.000
2122,01AUG2021:00:00:00,N,NO,TF,C,GR,O,Y,4180.000
2122,01AUG2021:00:00:00,N,NO,TF,C,GR,R,N,-1629.000
2122,01AUG2021:00:00:00,N,NO,TF,C,GR,R,Y,13943.350
2122,01AUG2021:00:00:00,N,NO,TF,C,UG,O,N,0.000
2122,01AUG2021:00:00:00,N,NO,TF,C,UG,R,N,38707.500
2122,01AUG2021:00:00:00,N,NO,TF,C,UG,R,Y,3865.500
